episode,reward,avg_reward,epsilon,duration
282,-256.39519321583214,60.902102377392346,0.2432813237809562,2.0581576824188232
283,-321.8826048322022,60.6994510051012,0.2420649171620514,2.06033706665039
284,-196.5301377609372,61.66661976130306,0.2408545925762412,1.4392149448394775
285,-196.71885643750431,64.23282703558355,0.23965031961336,1.2146906852722168
286,-217.49232432469725,63.53908376454562,0.2384520680152932,3.011129856109619
287,-378.8026607198641,62.85513455089369,0.2372598076752167,1.8311946392059328
288,-292.1043871961534,63.82270229581931,0.2360735086368406,1.425098180770874
289,-207.1122201628983,64.88110152099469,0.2348931410936564,3.1042819023132324
290,469.608883497864,70.60664899759182,0.2337186753881881,2.536849021911621
291,-305.01707020998003,69.29839846999386,0.2325500820112472,1.2119195461273191
292,-242.3323107421398,68.9260827347357,0.231387331601191,2.155952453613281
293,-465.8532025948167,65.81909745589832,0.230230394943185,2.827045202255249
294,-410.39899725224825,63.02935993140564,0.2290792429684691,2.6642866134643555
295,391.7299533501267,69.2371913191937,0.2279338467536267,2.674523115158081
296,-442.3125133741647,67.82623869401218,0.2267941775198586,2.3579609394073486
297,-211.0349805507809,66.88504797260836,0.2256602066322593,2.803354263305664
298,-245.45800925455987,67.53869688180833,0.224531905599098,2.852144241333008
299,497.6745969388634,74.26956652622297,0.2234092460711025,2.0081605911254883
300,-288.38496596962216,74.10269247066603,0.222292199840747,2.59546971321106
301,-335.02352745682003,63.83699546117708,0.2211807388415433,2.5423130989074707
302,-356.5951607473195,52.79192843556777,0.2200748351473355,2.8226239681243896
303,552.5818487346172,60.6702333897762,0.2189744609715989,1.925288677215576
304,-395.8909229397774,49.42912910741195,0.2178795886667409,2.5231032371521
305,317.4844991058111,46.41059646574036,0.2167901907234072,3.2244961261749268
306,-289.0164431728423,35.57913493090498,0.2157062397697901,3.2960054874420166
307,-284.7148358508945,30.55536353806037,0.2146277085709411,3.308422327041626
308,-253.38014743961395,31.89367817565801,0.2135545700280864,2.485182046890259
309,302.41042063906787,29.3907202992216,0.212486797177946,2.869321346282959
310,-307.2968880712986,27.38607804782692,0.2114243631920563,2.87158465385437
311,-459.18390449732544,24.363309996984928,0.210367241376096,3.111782550811768
312,-294.9026949800551,23.39837302011254,0.2093154051692155,2.8807239532470703
313,-210.3483195334673,13.193059517592213,0.2082688281433694,3.340592384338379
314,191.97496145367623,7.963779446519928,0.2072274840026526,3.7912757396698
315,316.7411816675216,4.177431878019141,0.2061913465826393,2.923241376876831
316,-521.9278432209045,4.950463873371499,0.2051603898497261,3.380586862564087
317,218.7099811758846,0.4384074823297698,0.2041345879004775,3.1511473655700684
318,173.95910566449163,-4.591467124689367,0.2031139149609751,2.936337947845459
319,225.0410169415176,-9.766188251134016,0.2020983453861702,2.9306697845458984
320,401.8290752187371,-11.118674551900476,0.2010878536592394,2.617311716079712
321,-450.5628113470972,-21.94394322850928,0.2000824143909432,2.712275981903076
322,355.60189020782707,-24.982413546565923,0.1990820023189884,2.616720676422119
323,-3795.2948135122656,-58.23200287206471,0.1980865923073935,4.931481599807739
324,382.2524241410196,-61.82098810003699,0.1970961593458565,2.5706534385681152
325,-1617.3945057712494,-85.17897502721102,0.1961106785491272,4.909537076950073
326,-654.0512697644532,-95.93317404925826,0.1951301251563816,4.8888092041015625
327,-361.0277023356408,-104.85453341471968,0.1941544745305997,2.9952313899993896
328,-1990.1585596431048,-123.76624440931718,0.1931837021579467,5.028875827789307
329,-1701.0797790907322,-142.3506880610902,0.192217783647157,4.989338159561157
330,-2006.3155408214773,-168.19841882724128,0.1912566947289212,5.000268220901489
331,-2749.423525473476,-193.7150698957201,0.1903004112552766,4.999543905258179
332,-2694.810637385025,-225.98440987458267,0.1893489091990002,4.9522545337677
333,-3639.5388688102366,-269.7069917412344,0.1884021646530052,4.979560136795044
334,-5262.683146922291,-326.4098940883446,0.1874601538297401,4.970884799957275
335,-330.3994842734188,-336.3995751146656,0.1865228530605915,2.5021421909332275
336,-303.57997028380635,-346.843143609954,0.1855902387952885,2.973617553710937
337,-4321.647745817155,-387.5455757097658,0.1846622876013121,4.947421789169312
